Customer_ID,Customer_Segment,City,Signup_Date,Acquisition_Channel
C03158,Home Office,Lahore,2023-06-18,Email
C03159,Home Office,Lahore,2023-06-04,Paid Search
C03160,Small Business,Lahore,2023-09-20,Referral
C03161,Home Office,Multan,2023-08-28,Organic Search
C03162,Consumer,Peshawar,2022-09-15,Affiliate
C03163,Small Business,Multan,2024-07-23,Organic Search
C03164,Consumer,Karachi,2024-08-08,Referral
C03165,Consumer,Lahore,2025-02-20,Organic Search
C03166,Small Business,Multan,2025-01-13,Paid Search
C03167,Home Office,Lahore,2025-08-22,Organic Search
C03168,Consumer,Rawalpindi,2025-12-02,Email
C03169,Small Business,Rawalpindi,2025-01-11,Referral
C03170,Consumer,Karachi,2025-09-02,Social Media
C03171,Consumer,Karachi,2025-02-05,Paid Search
C03172,Home Office,Karachi,2023-06-24,Paid Search
C03173,Consumer,Islamabad,2023-05-31,Referral
C03174,Home Office,Karachi,2025-06-20,Organic Search
C03175,Consumer,Faisalabad,2024-05-31,Referral
C03176,Home Office,Gujranwala,2024-08-24,Referral
C03177,Consumer,Karachi,2022-10-14,Paid Search
C03178,Home Office,Karachi,2022-12-18,Organic Search
C03179,Home Office,Lahore,2025-12-08,Organic Search
C03180,Consumer,Lahore,2023-05-01,Referral
C03181,Consumer,Lahore,2022-06-14,Organic Search
C03182,Consumer,Rawalpindi,2024-01-10,Organic Search
C03183,Consumer,Peshawar,2024-12-31,Email
C03184,Consumer,Lahore,2025-03-01,Referral
C03185,Home Office,Karachi,2022-07-21,Organic Search
C03186,Small Business,Faisalabad,2025-02-12,Organic Search
C03187,Consumer,Karachi,2025-05-10,Affiliate
C03188,Home Office,Lahore,2024-05-10,Email
C03189,Consumer,Lahore,2025-12-04,Paid Search
C03190,Consumer,Lahore,2023-07-11,Organic Search
C03191,Consumer,Faisalabad,2022-10-19,Paid Search
C03192,Consumer,Karachi,2023-01-20,Paid Search
C03193,Home Office,Karachi,2023-12-30,Paid Search
C03194,Consumer,Lahore,2023-07-31,Paid search 
C03195,Consumer,Faisalabad,2024-01-14,Email
C03196,Consumer,Islamabad,2022-07-03,Social Media
C03197,Consumer,Gujranwala,2023-11-12,Social Media
C03198,Consumer,Lahore,2025-03-11,Organic Search
C03199,Home Office,Islamabad,2025-08-03,Referral
C03200,Small Business,Gujranwala,2024-12-15,Organic Search
C03201,Consumer,Lahore,2022-06-16,Organic Search
C03202,Consumer,Rawalpindi,2025-09-28,Paid Search
C03203,Small Business,Rawalpindi,2022-08-21,Social Media
C03204,Home Office,Karachi,2024-11-05,Paid Search
C03205,Home Office,Faisalabad,2024-10-23,Organic Search
C03206,Consumer,Lahore,2025-09-27,Social Media
C03207,Consumer,Karachi,2024-11-29,Organic Search
C03208,Consumer,Karachi,2023-05-29,Affiliate
C03209,Consumer,Lahore,2023-02-25,Affiliate
C03210,Consumer,Lahore,2022-07-27,Paid Search
C03211,Consumer,Karachi,2025-07-16,Organic Search
C03212,Consumer,Peshawar,2022-07-11,Organic Search
C03213,Small Business,Faisalabad,2023-07-28,Email
C03214,Consumer,Rawalpindi,2023-06-12,Email
C03215,Consumer,Rawalpindi,2022-11-11,Organic Search
C03216,Consumer,Multan,2022-06-19,Social Media
C03217,Small Business,Lahore,2025-07-24,Email
C03218,Small Business,Karachi,2025-01-01,Referral
C03219,Home Office,Karachi,2024-03-26,Affiliate
C03220,Consumer,Rawalpindi,2022-12-14,Paid Search
C03221,Small Business,Islamabad,2025-04-13,Organic Search
C03222,Consumer,Karachi,2025-09-03,Social Media
C03223,Consumer,Islamabad,2023-07-11,Social Media
C03224,Consumer,Peshawar,2022-06-20,Paid Search
C03225,Consumer,Karachi,2024-04-14,Affiliate
C03226,Consumer,Lahore,2022-08-30,Social Media
C03227,Home Office,Karachi,2023-05-22,Paid Search
C03228,Small Business,Gujranwala,2024-12-04,Social Media
C03229,Home Office,Islamabad,2025-03-21,Social Media
C03230,Consumer,Lahore,2024-07-25,Organic Search
C03231,Home Office,Rawalpindi,2025-07-20,Affiliate
C03232,Consumer,Faisalabad,2025-03-30,Organic Search
C03233,Consumer,Multan,2024-03-23,Referral
C03234,Home Office,Islamabad,2025-09-20,Organic Search
C03235,Home Office,Islamabad,2025-07-16,Social Media
C03236,Consumer,Faisalabad,2024-09-09,Paid Search
C03237,Consumer,Rawalpindi,2023-01-21,Paid Search
C03238,Consumer,Gujranwala,2024-08-08,Organic Search
C03239,Home Office,Multan,2022-11-28,Paid Search
C03240,Consumer,Lahore,2025-01-26,Organic Search
C03241,Consumer,Faisalabad,2025-02-21,Social Media
C03242,Home Office,Lahore,2023-05-03,Organic Search
C03243,Consumer,Lahore,2023-12-03,Organic Search
C03244,Consumer,Peshawar,2023-05-07,Organic Search
C03245,Consumer,Faisalabad,2024-08-06,Affiliate
C03246,Small Business,Lahore,2022-06-02,Paid Search
C03247,Consumer,Islamabad,2023-01-20,Organic Search
C03248,Home Office,Karachi,2023-04-20,Paid Search
C03249,Consumer,Rawalpindi,2022-08-05,social media
C03250,Consumer,Rawalpindi,2025-01-01,Organic Search
C03251,Consumer,Multan,2022-06-11,Referral
C03252,Consumer,Lahore,2025-02-28,Social Media
C03253,Home Office,Multan,2024-05-13,Organic Search
C03254,Consumer,Faisalabad,2024-02-28,Organic Search
C03255,Consumer,Karachi,2024-05-21,Social Media
C03256,Consumer,Karachi,2025-06-17,Organic Search
C03257,Consumer,Karachi,2022-09-09,Paid Search
C03258,Consumer,Islamabad,2024-08-13,Paid Search
C03259,Small Business,Rawalpindi,2023-06-01,Organic Search
C03260,Small Business,Islamabad,2023-12-07,Organic Search
C03261,Home Office,Lahore,2025-05-14,Social Media
C03262,Consumer,Lahore,2025-06-16,Affiliate
C03263,Home Office,Islamabad,2024-09-10,Referral
C03264,Consumer,Rawalpindi,2025-08-26,Organic Search
C03265,Consumer,Faisalabad,2023-06-22,Paid Search
C03266,Consumer,Faisalabad,2023-02-18,Affiliate
C03267,Consumer,Karachi,2024-05-24,Organic Search
C03268,Consumer,Lahore,2024-05-02,Affiliate
C03269,Consumer,Faisalabad,2024-08-10,Affiliate
C03270,Consumer,Rawalpindi,2024-05-04,Organic Search
C03271,Consumer,Peshawar,2024-11-19,Affiliate
C03272,Small Business,Lahore,2023-03-06,Social Media
C03273,Consumer,Lahore,2025-11-22,Social Media
C03274,Home Office,Islamabad,2023-07-03,Email
C03275,Small Business,Rawalpindi,2023-08-09,Email
C03276,Small Business,Lahore,2023-04-23,Affiliate
C03277,Home Office,Lahore,2025-10-08,Organic Search
C03278,Home Office,Lahore,2023-10-24,Paid Search
C03279,Home Office,Karachi,2023-10-08,Referral
C03280,Consumer,Lahore,2024-05-22,Social Media
C03281,Consumer,Faisalabad,2025-05-24,Paid Search
C03282,Consumer,Multan,2025-08-02,Social Media
C03283,Home Office,Islamabad,2023-11-24,Organic Search
C03284,Home Office,Lahore,2024-05-24,Organic Search
C03285,Small Business,Karachi,2025-09-13,Social Media
C03286,Home Office,Rawalpindi,2022-11-23,Social Media
C03287,Consumer,Rawalpindi,2025-07-23,Social Media
C03288,Consumer,Karachi,2023-07-01,Paid Search
C03289,Home Office,Lahore,2022-07-02,Paid Search
C03290,Consumer,Islamabad,2023-07-18,Paid Search
C03291,Home Office,Faisalabad,2024-02-29,Paid Search
C03292,Consumer,Gujranwala,2025-05-05,Organic Search
C03293,Consumer,Islamabad,2025-08-13,Referral
C03294,Consumer,Rawalpindi,2025-04-08,Affiliate
C03295,Consumer,Gujranwala,2022-07-24,Referral
C03296,Home Office,Lahore,2024-05-29,Organic Search
C03297,Home Office,Karachi,2023-10-05,Social Media
C03298,Consumer,Gujranwala,2022-08-20,Social Media
C03299,Consumer,Karachi,2024-08-09,Social Media
C03300,Consumer,Karachi,2025-11-09,Paid Search
C03301,Consumer,Peshawar,2024-03-23,Paid Search
C03302,Consumer,Peshawar,2025-01-01,Social Media
C03303,Consumer,Islamabad,2024-08-11,Email
C03304,Consumer,Karachi,2023-09-04,Referral
C03305,Home Office,Rawalpindi,2025-10-22,Organic Search
C03306,Consumer,Lahore,2024-04-15,Referral
C03307,Consumer,Lahore,2022-09-13,Affiliate
C03308,Small Business,Islamabad,2024-12-24,Paid Search
C03309,Consumer,Islamabad,2022-12-29,Paid Search
C03310,Consumer,Lahore,2025-09-17,Paid Search
C03311,Consumer,Faisalabad,2024-06-29,Organic Search
C03312,Consumer,Islamabad,2022-12-02,Paid Search
C03313,Home Office,Lahore,2025-07-27,Paid Search
C03314,Home Office,Lahore,2025-08-04,Paid Search
C03315,Consumer,Karachi,2025-08-21,Social Media
C03316,Consumer,Karachi,2023-12-10,Organic Search
C03317,Consumer,Multan,2024-02-24,Organic Search
C03318,Consumer,Lahore,2025-11-12,Email
C03319,Home Office,Gujranwala,2022-10-01,Paid Search
C03320,Consumer,Rawalpindi,2024-02-25,Organic Search
C03321,Consumer,Rawalpindi,2024-08-21,Social Media
C03322,Consumer,Lahore,2025-04-07,Organic Search
C03323,Consumer,Karachi,2023-06-02,Email
C03324,Consumer,Islamabad,2025-05-28,Organic Search
C03325,Consumer,Multan,2022-11-10,Paid Search
C03326,Consumer,Faisalabad,2024-07-15,Paid Search
C03327,Small Business,Faisalabad,2023-06-02,Paid Search
C03328,Home Office,Peshawar,2024-12-18,Social Media
C03329,Consumer,Lahore,2024-06-16,Organic Search
C03330,Consumer,Islamabad,2024-07-20,Social Media
C03331,Consumer,Lahore,2024-11-22,Email
C03332,Home Office,Gujranwala,2022-11-06,Referral
C03333,Consumer,Karachi,2025-08-18,Organic Search
C03334,Consumer,Karachi,2024-09-13,Affiliate
C03335,Consumer,Karachi,2023-06-02,Paid Search
C03336,Consumer,Islamabad,2024-06-04,Social Media
C03337,Consumer,Rawalpindi,2023-10-31,Paid Search
C03338,Home Office,Gujranwala,2024-03-13,Paid Search
C03339,Consumer,Faisalabad,2023-04-27,Referral
C03340,Consumer,Peshawar,2023-06-10,Paid Search
C03341,Home Office,Islamabad,2024-01-29,Paid Search
C03342,Consumer,Karachi,2024-05-15,Paid Search
C03343,Home Office,Gujranwala,2023-02-22,Email
C03344,Small Business,Peshawar,2025-04-22,Email
C03345,Consumer,Lahore,2023-10-14,Organic Search
C03346,Consumer,Karachi,2024-12-08,Affiliate
C03347,Home Office,Lahore,2024-07-31,Social Media
C03348,Home Office,Rawalpindi,2022-10-26,Affiliate
C03349,Consumer,Multan,2025-02-14,Social Media
C03350,Consumer,Faisalabad,2025-12-02,Paid Search
C03351,Consumer,Karachi,2025-03-03,Affiliate
C03352,Small Business,Lahore,2023-05-12,Affiliate
C03353,Consumer,Lahore,2025-05-06,Email
C03354,Consumer,Peshawar,2022-07-02,Email
C03355,Consumer,Lahore,2025-11-07,Paid Search
C03356,Home Office,Lahore,2024-02-06,Organic Search
C03357,Consumer,Karachi,2023-02-11,Organic Search
C03358,Home Office,Lahore,2025-08-09,Organic Search
C03359,Home Office,Karachi,2024-03-10,Paid Search
C03360,Consumer,Gujranwala,2024-04-01,Referral
C03361,Consumer,Lahore,2025-07-07,Social Media
C03362,Consumer,Peshawar,2023-11-01,Organic Search
C03363,Small Business,Peshawar,2025-05-25,Organic Search
C03364,Consumer,Gujranwala,2022-06-30,Referral
C03365,Consumer,Lahore,2024-08-20,Affiliate
C03366,Consumer,Lahore,2024-05-27,Social Media
C03367,Consumer,Karachi,2025-08-21,Paid Search
C03368,Small Business,Islamabad,2025-09-22,Affiliate
C03369,Home Office,Rawalpindi,2023-09-14,Organic Search
C03370,Consumer,Islamabad,2023-05-10,Referral
C03371,Small Business,Gujranwala,2024-07-19,Paid Search
C03372,Home Office,Gujranwala,2025-04-23,Organic Search
C03373,Home Office,Islamabad,2023-01-26,Affiliate
C03374,Small Business,Gujranwala,2024-06-14,Organic Search
C03375,Consumer,Karachi,2022-07-04,Social Media
C03376,Consumer,Rawalpindi,2025-05-21,Organic Search
C03377,Consumer,Faisalabad,2025-04-04,Social Media
C03378,Consumer,Lahore,2023-12-16,Organic Search
C03379,Consumer,Lahore,2025-05-22,Social Media
C03380,Consumer,Islamabad,2022-07-17,Paid Search
C03381,Consumer,Peshawar,2023-10-06,Organic Search
C03382,Home Office,Karachi,2022-09-04,Social Media
C03383,Consumer,Lahore,2025-07-25,Affiliate
C03384,Consumer,Lahore,2025-07-02,Affiliate
C03385,Consumer,Multan,2022-09-03,Referral
C03386,Home Office,Gujranwala,2023-08-01,Organic Search
C03387,Consumer,Faisalabad,2025-01-09,Social Media
C03388,Home Office,Lahore,2024-04-30,Paid Search
C03389,Home Office,Rawalpindi,2024-02-28,Organic Search
C03390,Consumer,Multan,2025-04-28,Organic Search
C03391,Consumer,Islamabad,2025-08-07,Organic Search
C03392,Consumer,Peshawar,2022-11-12,Organic Search
C03393,Small Business,Karachi,2024-11-25,Social Media
C03394,Consumer,Lahore,2024-09-02,Paid Search
C03395,Home Office,Islamabad,2025-04-13,Organic Search
C03396,Consumer,Gujranwala,2023-01-09,Email
C03397,Consumer,Islamabad,2023-10-15,Referral
C03398,Home Office,Multan,2025-07-18,Paid Search
C03399,Consumer,Islamabad,2022-06-16,Organic Search
C03400,Home Office,Karachi,2022-08-03,Paid Search
C03401,Consumer,Rawalpindi,2024-10-22,Organic Search
C03402,Home Office,Karachi,2022-07-16,Email
C03403,Consumer,Karachi,2025-03-06,Organic Search
C03404,Consumer,Multan,2022-10-27,Email
C03405,Small Business,Karachi,2024-12-23,Organic Search
C03406,Consumer,Islamabad,2022-07-27,Organic Search
C03407,Consumer,Rawalpindi,2022-08-27,Organic Search
C03408,Home Office,Lahore,2022-09-10,Paid Search
C03409,Small Business,Islamabad,2022-07-06,Paid Search
C03410,Consumer,Gujranwala,2023-08-31,Paid Search
C03411,Home Office,Islamabad,2023-07-17,Affiliate
C03412,Home Office,Lahore,2024-01-06,Organic Search
C03413,Small Business,Lahore,2023-09-24,Organic Search
C03414,Home Office,Karachi,2024-06-19,Email
C03415,Consumer,Lahore,2023-06-14,Referral
C03416,Consumer,Rawalpindi,2023-02-19,Organic Search
C03417,Consumer,Faisalabad,2025-05-25,Paid Search
C03418,Consumer,Islamabad,2023-04-29,Paid Search
C03419,Consumer,Karachi,2024-04-08,Organic Search
C03420,Consumer,Gujranwala,2024-12-14,Referral
C03421,Consumer,Lahore,2024-03-25,Organic Search
C03422,Home Office,Karachi,2022-06-22,Paid search 
C03423,Home Office,Karachi,2023-07-29,Affiliate
C03424,Small Business,Multan,2023-01-10,Paid Search
C03425,Consumer,Peshawar,2024-10-28,Paid Search
C03426,Home Office,Gujranwala,2024-08-27,Paid search 
C03427,Consumer,Faisalabad,2025-05-31,Referral
C03428,Consumer,Karachi,2024-09-30,Email
C03429,Consumer,Gujranwala,2024-11-16,Paid Search
C03430,Home Office,Lahore,2023-12-21,Paid Search
C03431,Home Office,Peshawar,2023-08-17,Referral
C03432,Consumer,Islamabad,2024-04-11,Email
C03433,Consumer,Gujranwala,2024-05-17,Affiliate
C03434,Consumer,Karachi,2025-05-21,Paid Search
C03435,Consumer,Faisalabad,2024-04-30,Email
C03436,Consumer,Lahore,2024-06-17,Affiliate
C03437,Consumer,Lahore,2023-04-27,Organic Search
C03438,Consumer,Faisalabad,2025-08-01,Affiliate
C03439,Small Business,Islamabad,2022-08-08,Social Media
C03440,Consumer,Karachi,2025-05-02,Affiliate
C03441,Small Business,Islamabad,2025-12-19,Organic Search
C03442,Consumer,Karachi,2025-04-06,Organic Search
C03443,Consumer,Karachi,2024-02-15,Paid search 
C03444,Consumer,Lahore,2023-01-18,Organic Search
C03445,Consumer,Peshawar,2023-08-31,Email
C03446,Consumer,Faisalabad,2023-11-26,Referral
C03447,Home Office,Rawalpindi,2023-09-28,Referral
C03448,Consumer,Peshawar,2023-06-07,Paid Search
C03449,Consumer,Peshawar,2023-07-06,Email
C03450,Consumer,Faisalabad,2023-05-12,Email
C03451,Consumer,Karachi,2025-08-28,Paid Search
C03452,Consumer,Lahore,2024-01-13,Paid Search
C03453,Consumer,Rawalpindi,2025-06-04,Referral
C03454,Consumer,Lahore,2023-07-07,Referral
C03455,Consumer,Faisalabad,2024-08-01,Organic Search
C03456,Consumer,Karachi,2023-03-05,Organic Search
C03457,Home Office,Islamabad,2024-04-06,Email
C03458,Consumer,Karachi,2024-07-13,Affiliate
C03459,Small Business,Lahore,2023-03-25,Organic Search
C03460,Consumer,Lahore,2022-09-29,Referral
C03461,Consumer,Lahore,2024-10-17,Referral
C03462,Consumer,Lahore,2023-09-03,Paid Search
C03463,Home Office,Karachi,2025-12-15,Social Media
C03464,Consumer,Islamabad,2024-04-06,Affiliate
C03465,Consumer,Karachi,2025-06-16,Social Media
C03466,Consumer,Islamabad,2024-02-27,Organic Search
C03467,Consumer,Faisalabad,2024-01-23,Referral
C03468,Home Office,Karachi,2023-10-30,Paid Search
C03469,Consumer,Karachi,2022-12-15,Social Media
C03470,Consumer,Karachi,2023-09-05,Organic Search
C03471,Consumer,Lahore,2023-05-08,Referral
C03472,Consumer,Peshawar,2024-07-01,Organic Search
C03473,Consumer,Lahore,2024-09-01,Organic Search
C03474,Consumer,Lahore,2022-10-23,Paid Search
C03475,Consumer,Rawalpindi,2022-10-31,Email
C03476,Consumer,Rawalpindi,2022-06-18,Paid Search
C03477,Consumer,Lahore,2024-03-29,Paid Search
C03478,Consumer,Peshawar,2023-12-16,Email
C03479,Home Office,Gujranwala,2024-08-12,Email
C03480,Consumer,Lahore,2025-12-17,Organic Search
C03481,Consumer,Islamabad,2022-07-11,social media
C03482,Home Office,Islamabad,2025-04-25,Paid Search
C03483,Consumer,Rawalpindi,2023-08-28,Social Media
C03484,Consumer,Lahore,2024-02-06,Organic Search
C03485,Consumer,Lahore,2024-05-24,Referral
C03486,Consumer,Karachi,2022-11-08,Affiliate
C03487,Small Business,Islamabad,2023-07-20,Organic Search
C03488,Consumer,Islamabad,2025-02-07,Affiliate
C03489,Consumer,Multan,2022-09-27,Paid Search
C03490,Small Business,Islamabad,2022-07-14,Social Media
C03491,Small Business,Rawalpindi,2025-04-06,Affiliate
C03492,Consumer,Karachi,2024-09-03,Paid Search
C03493,Home Office,Islamabad,2025-06-03,Social Media
C03494,Consumer,Lahore,2024-07-21,Organic Search
C03495,Consumer,,2023-10-12,Organic Search
C03496,Consumer,Gujranwala,2023-03-29,Social Media
C03497,Home Office,Multan,2022-10-14,Social Media
C03498,Consumer,Karachi,2023-11-29,Paid Search
C03499,Consumer,Karachi,2025-10-13,Email
C03500,Consumer,Gujranwala,2023-06-26,Affiliate
C03501,Consumer,Karachi,2023-12-21,Paid Search
C03502,Consumer,Lahore,2023-02-26,Paid Search
C03503,Consumer,Faisalabad,2023-03-03,Email
C03504,Consumer,Karachi,2025-08-22,Organic Search
C03505,Home Office,Lahore,2025-11-14,Referral
C03506,Consumer,Lahore,2024-05-02,Paid Search
C03507,Consumer,Islamabad,2023-08-16,Email
C03508,Consumer,Islamabad,2022-12-14,Affiliate
C03509,Small Business,Gujranwala,2025-10-04,Paid Search
C03510,Home Office,Karachi,2025-10-20,Referral
C03511,Consumer,Lahore,2024-01-19,social media
C03512,Consumer,Multan,2024-12-14,Email
C03513,Home Office,Faisalabad,2025-08-10,Paid Search
C03514,Home Office,Islamabad,2023-12-18,Affiliate
C03515,Consumer,Islamabad,2023-01-30,Paid Search
C03516,Consumer,Rawalpindi,2024-01-24,Social Media
C03517,Consumer,Faisalabad,2023-07-27,Social Media
C03518,Home Office,Karachi,2025-10-18,Paid Search
C03519,Home Office,Karachi,2024-06-08,Organic Search
C03520,Consumer,Rawalpindi,2024-04-04,Social Media
C03521,Home Office,Faisalabad,2023-12-24,Social Media
C03522,Consumer,Karachi,2023-04-02,Referral
C03523,Consumer,Karachi,2022-10-08,Social Media
C03524,Consumer,Karachi,2023-11-02,Affiliate
C03525,Consumer,Rawalpindi,2024-08-04,Organic Search
C03526,Consumer,Gujranwala,2023-05-10,Social Media
C03527,Consumer,Karachi,2023-02-09,Affiliate
C03528,Small Business,Islamabad,2025-09-19,Email
C03529,Small Business,,2022-09-01,Email
C03530,Consumer,Rawalpindi,2025-05-05,Social Media
C03531,Small Business,Karachi,2022-10-10,Organic Search
C03532,Consumer,Faisalabad,2024-12-17,Referral
C03533,Consumer,Lahore,2023-01-20,Email
C03534,Consumer,Peshawar,2023-01-31,Referral
C03535,Small Business,Lahore,2023-09-20,Email
C03536,Consumer,Rawalpindi,2023-01-05,Social Media
C03537,Home Office,Karachi,2024-05-29,Email
C03538,Home Office,Lahore,2024-06-04,Email
C03539,Consumer,Rawalpindi,2023-02-25,Paid Search
C03540,Consumer,Islamabad,2025-12-15,Paid Search
C03541,Home Office,Rawalpindi,2024-09-04,Social Media
C03542,Home Office,Multan,2022-10-16,Affiliate
C03543,Consumer,Peshawar,2024-05-17,Affiliate
C03544,Consumer,Lahore,2022-07-09,Organic Search
C03545,Consumer,Karachi,2023-02-05,Organic Search
C03546,Consumer,Faisalabad,2025-01-02,Social Media
C03547,Consumer,Lahore,2023-06-12,Affiliate
C03548,Consumer,Gujranwala,2022-11-25,Organic Search
C03549,Home Office,Gujranwala,2022-07-23,Social Media
C03550,Small Business,Gujranwala,2022-06-18,Referral
C03551,Consumer,Multan,2023-09-07,Social Media
C03552,Consumer,Islamabad,2025-05-02,Affiliate
C03553,Consumer,Lahore,2025-01-17,Referral
C03554,Small Business,Karachi,2022-10-25,social media
C03555,Small Business,Karachi,2025-06-24,Social Media
C03556,Consumer,Karachi,2025-05-14,Organic Search
C03557,Home Office,Multan,2023-09-28,Affiliate
C03558,Small Business,Gujranwala,2025-10-10,Paid Search
C03559,Home Office,Multan,2023-09-23,Affiliate
C03560,Home Office,Islamabad,2023-05-17,Referral
C03561,Home Office,Gujranwala,2025-01-03,Paid Search
C03562,Home Office,Karachi,2024-11-25,Email
C03563,Consumer,Karachi,2025-04-27,Referral
C03564,Small Business,Islamabad,2025-09-24,Social Media
C03565,Small Business,Peshawar,2023-01-08,Paid Search
C03566,Small Business,Lahore,2022-06-29,Referral
C03567,Consumer,Karachi,2023-03-02,Paid Search
C03568,Consumer,Islamabad,2025-11-24,Email
C03569,Consumer,Lahore,2022-10-08,Referral
C03570,Consumer,Karachi,2025-02-23,Referral
C03571,Consumer,Lahore,2024-08-22,Paid Search
C03572,Consumer,Gujranwala,2024-02-28,Social Media
C03573,Consumer,Lahore,2024-10-11,Paid Search
C03574,Consumer,Karachi,2022-12-23,Referral
C03575,Home Office,Lahore,2023-09-28,Paid Search
C03576,Consumer,Peshawar,2024-03-05,Paid Search
C03577,Consumer,Islamabad,2025-09-15,Organic Search
C03578,Small Business,Faisalabad,2023-01-04,Affiliate
C03579,Home Office,Lahore,2025-04-30,Paid Search
C03580,Consumer,Islamabad,2023-03-13,Social Media
C03581,Home Office,Multan,2025-03-30,Paid Search
C03582,Consumer,Karachi,2025-10-13,Social Media
C03583,Consumer,Peshawar,2025-03-28,Paid Search
C03584,Consumer,Rawalpindi,2022-07-29,Organic Search
C03585,Home Office,Lahore,2024-12-25,Social Media
C03586,Consumer,Peshawar,2022-08-13,Organic Search
C03587,Small Business,Gujranwala,2023-12-15,Social Media
C03588,Home Office,Islamabad,2023-09-27,Email
C03589,Consumer,Karachi,2022-12-03,Organic Search
C03590,Consumer,Karachi,2025-08-02,Social Media
C03591,Home Office,Islamabad,2022-06-26,Referral
C03592,Small Business,Peshawar,2025-09-17,Social Media
C03593,Small Business,Multan,2022-12-14,Organic Search
C03594,Consumer,Lahore,2023-03-24,Social Media
C03595,Home Office,Karachi,2024-01-06,Organic Search
C03596,Consumer,Islamabad,2023-01-02,Organic Search
C03597,Consumer,Multan,2022-06-25,Referral
C03598,Consumer,Gujranwala,2023-03-21,Social Media
C03599,Consumer,Rawalpindi,2025-09-25,Referral
C03600,Consumer,Karachi,2022-11-09,Social Media
C03601,Consumer,Karachi,2024-04-23,Organic Search
C03602,Small Business,Gujranwala,2023-01-15,Affiliate
C03603,Consumer,Faisalabad,2025-11-30,Organic Search
C03604,Consumer,Karachi,2025-04-13,Affiliate
C03605,Home Office,Rawalpindi,2023-04-24,Referral
C03606,Consumer,Peshawar,2024-04-05,Paid Search
C03607,Consumer,Lahore,2025-03-15,Referral
C03608,Consumer,Lahore,2025-02-15,Organic Search
C03609,Home Office,Multan,2023-10-23,Paid Search
C03610,Consumer,Islamabad,2022-08-22,Email
C03611,Consumer,Karachi,2024-05-04,Paid Search
C03612,Consumer,Faisalabad,2023-08-18,Affiliate
C03613,Consumer,Lahore,2023-02-24,Referral
C03614,Consumer,Karachi,2023-02-24,Referral
C03615,Home Office,Lahore,2022-06-04,Social Media
C03616,Small Business,Lahore,2022-08-03,Affiliate
C03617,Consumer,Lahore,2022-07-12,Organic Search
C03618,Consumer,Karachi,2025-05-15,Organic Search
C03619,Consumer,Lahore,2022-08-28,Paid Search
C03620,Consumer,Karachi,2022-12-31,Organic Search
C03621,Consumer,Islamabad,2024-07-29,Email
C03622,Small Business,Karachi,2022-12-14,Social Media
C03623,Home Office,Faisalabad,2025-02-23,Organic Search
C03624,Home Office,Karachi,2025-09-20,Affiliate
C03625,Consumer,Multan,2024-09-25,Email
C03626,Consumer,Lahore,2025-10-09,Email
C03627,Consumer,Karachi,2025-02-18,Referral
C03628,Home Office,Multan,2025-05-12,Social Media
C03629,Consumer,Lahore,2023-12-10,Organic Search
C03630,Consumer,Lahore,2025-03-17,Email
C03631,Consumer,Lahore,2022-11-10,Organic Search
C03632,Consumer,Islamabad,2024-12-08,Paid Search
C03633,Consumer,Karachi,2024-12-06,Email
C03634,Small Business,Lahore,2024-08-18,Paid Search
C03635,Small Business,Lahore,2025-12-14,Affiliate
C03636,Consumer,Rawalpindi,2025-05-12,Social Media
C03637,Consumer,Multan,2024-04-21,Referral
C03638,Consumer,Islamabad,2023-03-18,Social Media
C03639,Small Business,Lahore,2023-11-13,Referral
C03640,Consumer,Karachi,2025-01-13,Social Media
C03641,Consumer,Karachi,2025-10-15,Organic Search
C03642,Consumer,Rawalpindi,2024-05-06,Paid Search
C03643,Consumer,Karachi,2023-04-28,Paid Search
C03644,Small Business,Karachi,2025-10-25,Referral
C03645,Consumer,Rawalpindi,2023-08-07,Referral
C03646,Consumer,Rawalpindi,2022-10-14,Email
C03647,Consumer,Lahore,2023-05-19,Paid Search
C03648,Home Office,Peshawar,2024-06-05,Email
C03649,Consumer,Rawalpindi,2024-02-16,Organic Search
C03650,Consumer,Karachi,2022-06-04,Referral
C03651,Home Office,Faisalabad,2022-11-17,Organic Search
C03652,Home Office,Multan,2024-01-22,Email
C03653,Consumer,Gujranwala,2024-02-11,Social Media
C03654,Consumer,Islamabad,2024-02-17,Paid Search
C03655,Consumer,Gujranwala,2022-10-09,Social Media
C03656,Small Business,Faisalabad,2025-03-18,Organic Search
C03657,Consumer,Karachi,2022-11-06,Social Media
C03658,Consumer,Karachi,2024-10-05,Paid Search
C03659,Home Office,Islamabad,2025-08-01,Organic Search
C03660,Consumer,Lahore,2025-11-16,Paid Search
C03661,Consumer,Multan,2023-10-13,Referral
C03662,Consumer,Multan,2022-10-13,Organic Search
C03663,Home Office,Karachi,2025-01-07,Referral
C03664,Consumer,Faisalabad,2024-05-13,Email
C03665,Consumer,Multan,2023-04-21,Social Media
C03666,Small Business,Islamabad,2022-10-10,Paid Search
C03667,Consumer,Islamabad,2025-03-15,Referral
C03668,Consumer,Multan,2025-08-22,Organic Search
C03669,Consumer,Lahore,2025-03-26,Paid Search
C03670,Consumer,Karachi,2022-12-18,Organic Search
C03671,Home Office,Peshawar,2025-05-23,Email
C03672,Home Office,Karachi,2024-07-15,Referral
C03673,Small Business,Lahore,2025-11-28,Paid search 
C03674,Small Business,Islamabad,2025-05-31,Social Media
